league,season,game,round,week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
ENG-Championship,2324,2024-04-13 Preston North End-Norwich City,Championship,43,Sat,2024-04-13,15:00,Preston North End,0–1,Norwich City,16322,Deepdale Stadium,Andrew Kitchen,/en/matches/b01a9d49/Preston-North-End-Norwich-City-April-13-2024-Championship,,b01a9d49
ENG-Championship,2324,2024-04-13 Sheffield Weds-Stoke City,Championship,43,Sat,2024-04-13,15:00,Sheffield Weds,1–1,Stoke City,32041,Hillsborough Stadium,Stephen Martin,/en/matches/b6458606/Sheffield-Wednesday-Stoke-City-April-13-2024-Championship,,b6458606
ENG-Championship,2324,2024-04-13 Southampton-Watford,Championship,43,Sat,2024-04-13,15:00,Southampton,3–2,Watford,30347,St. Mary's Stadium,Joshua Smith,/en/matches/b225715c/Southampton-Watford-April-13-2024-Championship,,b225715c
ENG-Championship,2324,2024-04-13 Swansea City-Rotherham United,Championship,43,Sat,2024-04-13,15:00,Swansea City,1–0,Rotherham United,15327,Swansea.com Stadium,Leigh Doughty,/en/matches/0e3c0c0e/Swansea-City-Rotherham-United-April-13-2024-Championship,,0e3c0c0e
ENG-Championship,2324,2024-04-13 West Brom-Sunderland,Championship,43,Sat,2024-04-13,15:00,West Brom,0–1,Sunderland,25366,The Hawthorns,Matt Donohue,/en/matches/1689b5e0/West-Bromwich-Albion-Sunderland-April-13-2024-Championship,,1689b5e0
ENG-Championship,2324,2024-04-16 Southampton-Preston North End,Championship,36,Tue,2024-04-16,20:00,Southampton,3–0,Preston North End,27636,St. Mary's Stadium,Samuel Barrott,/en/matches/91b79954/Southampton-Preston-North-End-April-16-2024-Championship,,91b79954
ENG-Championship,2324,2024-04-20 Cardiff City-Southampton,Championship,44,Sat,2024-04-20,15:00,Cardiff City,2–1,Southampton,22372,Cardiff City Stadium,Oliver Langford,/en/matches/7c855362/Cardiff-City-Southampton-April-20-2024-Championship,,7c855362
ENG-Championship,2324,2024-04-20 Huddersfield Town-Swansea City,Championship,44,Sat,2024-04-20,15:00,Huddersfield Town,0–4,Swansea City,18935,The John Smith's Stadium,John Busby,/en/matches/7b988313/Huddersfield-Town-Swansea-City-April-20-2024-Championship,,7b988313
ENG-Championship,2324,2024-04-20 Leicester City-West Brom,Championship,44,Sat,2024-04-20,12:30,Leicester City,2–1,West Brom,31874,King Power Stadium,Thomas Bramall,/en/matches/e3ae5255/Leicester-City-West-Bromwich-Albion-April-20-2024-Championship,,e3ae5255
ENG-Championship,2324,2024-04-20 Norwich City-Bristol City,Championship,44,Sat,2024-04-20,15:00,Norwich City,1–1,Bristol City,26295,Carrow Road,Samuel Barrott,/en/matches/fa1d9e49/Norwich-City-Bristol-City-April-20-2024-Championship,,fa1d9e49
ENG-Championship,2324,2024-04-20 QPR-Preston North End,Championship,44,Sat,2024-04-20,17:15,QPR,1–0,Preston North End,16464,MATRADE Loftus Road Stadium,Gavin Ward,/en/matches/389b3d31/Queens-Park-Rangers-Preston-North-End-April-20-2024-Championship,,389b3d31
ENG-Championship,2324,2024-04-20 Rotherham United-Birmingham City,Championship,44,Sat,2024-04-20,15:00,Rotherham United,0–0,Birmingham City,11001,AESSEAL New York Stadium,Keith Stroud,/en/matches/336642c0/Rotherham-United-Birmingham-City-April-20-2024-Championship,,336642c0
ENG-Championship,2324,2024-04-20 Stoke City-Plymouth Argyle,Championship,44,Sat,2024-04-20,15:00,Stoke City,3–0,Plymouth Argyle,24674,Bet365 Stadium,Robert Madley,/en/matches/922aba42/Stoke-City-Plymouth-Argyle-April-20-2024-Championship,,922aba42
ENG-Championship,2324,2024-04-20 Sunderland-Millwall,Championship,44,Sat,2024-04-20,15:00,Sunderland,0–1,Millwall,40743,Stadium of Light,Anthony Backhouse,/en/matches/43e06651/Sunderland-Millwall-April-20-2024-Championship,,43e06651
ENG-Championship,2324,2024-04-20 Watford-Hull City,Championship,44,Sat,2024-04-20,15:00,Watford,0–0,Hull City,18753,Vicarage Road Stadium,Ben Toner,/en/matches/dbd2a99b/Watford-Hull-City-April-20-2024-Championship,,dbd2a99b
ENG-Championship,2324,2024-04-21 Blackburn Rovers-Sheffield Weds,Championship,44,Sun,2024-04-21,12:30,Blackburn Rovers,1–3,Sheffield Weds,21718,Ewood Park,Joshua Smith,/en/matches/a982f57a/Blackburn-Rovers-Sheffield-Wednesday-April-21-2024-Championship,,a982f57a
ENG-Championship,2324,2024-04-22 Middlesbrough-Leeds United,Championship,44,Mon,2024-04-22,20:00,Middlesbrough,3–4,Leeds United,29333,Riverside Stadium,Tony Harrington,/en/matches/187d6ae0/Middlesbrough-Leeds-United-April-22-2024-Championship,,187d6ae0
ENG-Championship,2324,2024-04-23 Leicester City-Southampton,Championship,38,Tue,2024-04-23,20:00,Leicester City,5–0,Southampton,31872,King Power Stadium,Robert Madley,/en/matches/f53caf47/Leicester-City-Southampton-April-23-2024-Championship,,f53caf47
ENG-Championship,2324,2024-04-24 Coventry City-Hull City,Championship,38,Wed,2024-04-24,19:45,Coventry City,2–3,Hull City,25023,Coventry Building Society Arena,Leigh Doughty,/en/matches/e159523b/Coventry-City-Hull-City-April-24-2024-Championship,,e159523b
ENG-Championship,2324,2024-04-26 QPR-Leeds United,Championship,45,Fri,2024-04-26,20:00,QPR,4–0,Leeds United,16677,MATRADE Loftus Road Stadium,Darren Bond,/en/matches/ac69f46a/Queens-Park-Rangers-Leeds-United-April-26-2024-Championship,,ac69f46a
ENG-Championship,2324,2024-04-27 Blackburn Rovers-Coventry City,Championship,45,Sat,2024-04-27,15:00,Blackburn Rovers,0–0,Coventry City,20026,Ewood Park,Anthony Backhouse,/en/matches/40911ca9/Blackburn-Rovers-Coventry-City-April-27-2024-Championship,,40911ca9
ENG-Championship,2324,2024-04-27 Bristol City-Rotherham United,Championship,45,Sat,2024-04-27,15:00,Bristol City,2–0,Rotherham United,22873,Ashton Gate Stadium,Charles Breakspear,/en/matches/8a1fb77c/Bristol-City-Rotherham-United-April-27-2024-Championship,,8a1fb77c
ENG-Championship,2324,2024-04-27 Cardiff City-Middlesbrough,Championship,45,Sat,2024-04-27,15:00,Cardiff City,1–4,Middlesbrough,22999,Cardiff City Stadium,Jeremy Simpson,/en/matches/cd97a083/Cardiff-City-Middlesbrough-April-27-2024-Championship,,cd97a083
ENG-Championship,2324,2024-04-27 Huddersfield Town-Birmingham City,Championship,45,Sat,2024-04-27,15:00,Huddersfield Town,1–1,Birmingham City,22001,The John Smith's Stadium,Matt Donohue,/en/matches/b8094904/Huddersfield-Town-Birmingham-City-April-27-2024-Championship,,b8094904
ENG-Championship,2324,2024-04-27 Hull City-Ipswich Town,Championship,45,Sat,2024-04-27,20:00,Hull City,3–3,Ipswich Town,24298,MKM Stadium,Andrew Kitchen,/en/matches/8b4fac05/Hull-City-Ipswich-Town-April-27-2024-Championship,,8b4fac05
ENG-Championship,2324,2024-04-27 Millwall-Plymouth Argyle,Championship,45,Sat,2024-04-27,15:00,Millwall,1–0,Plymouth Argyle,17863,The Den,Andrew Davies,/en/matches/4a626fb4/Millwall-Plymouth-Argyle-April-27-2024-Championship,,4a626fb4
ENG-Championship,2324,2024-04-27 Norwich City-Swansea City,Championship,45,Sat,2024-04-27,15:00,Norwich City,2–2,Swansea City,26429,Carrow Road,James Linington,/en/matches/69fe38ae/Norwich-City-Swansea-City-April-27-2024-Championship,,69fe38ae
ENG-Championship,2324,2024-04-27 Sheffield Weds-West Brom,Championship,45,Sat,2024-04-27,15:00,Sheffield Weds,3–0,West Brom,33295,Hillsborough Stadium,Graham Scott,/en/matches/0e04c686/Sheffield-Wednesday-West-Bromwich-Albion-April-27-2024-Championship,,0e04c686
ENG-Championship,2324,2024-04-27 Southampton-Stoke City,Championship,45,Sat,2024-04-27,15:00,Southampton,0–1,Stoke City,30584,St. Mary's Stadium,David Webb,/en/matches/9308878b/Southampton-Stoke-City-April-27-2024-Championship,,9308878b
ENG-Championship,2324,2024-04-27 Watford-Sunderland,Championship,45,Sat,2024-04-27,15:00,Watford,1–0,Sunderland,20712,Vicarage Road Stadium,Oliver Langford,/en/matches/5bce6041/Watford-Sunderland-April-27-2024-Championship,,5bce6041
ENG-Championship,2324,2024-04-29 Preston North End-Leicester City,Championship,45,Mon,2024-04-29,20:00,Preston North End,0–3,Leicester City,19641,Deepdale Stadium,Samuel Allison,/en/matches/ee9cde00/Preston-North-End-Leicester-City-April-29-2024-Championship,,ee9cde00
ENG-Championship,2324,2024-04-30 Coventry City-Ipswich Town,Championship,44,Tue,2024-04-30,20:00,Coventry City,1–2,Ipswich Town,26457,Coventry Building Society Arena,James Bell,/en/matches/942f991f/Coventry-City-Ipswich-Town-April-30-2024-Championship,,942f991f
ENG-Championship,2324,2024-05-04 Birmingham City-Norwich City,Championship,46,Sat,2024-05-04,12:30,Birmingham City,1–0,Norwich City,27680,St. Andrew's @ Knighthead Park,Oliver Langford,/en/matches/7a09b883/Birmingham-City-Norwich-City-May-4-2024-Championship,,7a09b883
ENG-Championship,2324,2024-05-04 Coventry City-QPR,Championship,46,Sat,2024-05-04,12:30,Coventry City,1–2,QPR,29102,Coventry Building Society Arena,Joshua Smith,/en/matches/3df107f6/Coventry-City-Queens-Park-Rangers-May-4-2024-Championship,,3df107f6
ENG-Championship,2324,2024-05-04 Ipswich Town-Huddersfield Town,Championship,46,Sat,2024-05-04,12:30,Ipswich Town,2–0,Huddersfield Town,29011,Portman Road Stadium,Simon Hooper,/en/matches/a22a89ec/Ipswich-Town-Huddersfield-Town-May-4-2024-Championship,,a22a89ec
ENG-Championship,2324,2024-05-04 Leeds United-Southampton,Championship,46,Sat,2024-05-04,12:30,Leeds United,1–2,Southampton,36766,Elland Road,Matt Donohue,/en/matches/35b6809d/Leeds-United-Southampton-May-4-2024-Championship,,35b6809d
ENG-Championship,2324,2024-05-04 Leicester City-Blackburn Rovers,Championship,46,Sat,2024-05-04,12:30,Leicester City,0–2,Blackburn Rovers,32117,King Power Stadium,Andrew Kitchen,/en/matches/6bc56228/Leicester-City-Blackburn-Rovers-May-4-2024-Championship,,6bc56228
ENG-Championship,2324,2024-05-04 Middlesbrough-Watford,Championship,46,Sat,2024-05-04,12:30,Middlesbrough,3–1,Watford,28289,Riverside Stadium,Keith Stroud,/en/matches/b54ec80e/Middlesbrough-Watford-May-4-2024-Championship,,b54ec80e
ENG-Championship,2324,2024-05-04 Plymouth Argyle-Hull City,Championship,46,Sat,2024-05-04,12:30,Plymouth Argyle,1–0,Hull City,16881,Home Park,Darren Bond,/en/matches/3dd36804/Plymouth-Argyle-Hull-City-May-4-2024-Championship,,3dd36804
ENG-Championship,2324,2024-05-04 Rotherham United-Cardiff City,Championship,46,Sat,2024-05-04,12:30,Rotherham United,5–2,Cardiff City,10547,AESSEAL New York Stadium,Andrew Davies,/en/matches/b4df4ed8/Rotherham-United-Cardiff-City-May-4-2024-Championship,,b4df4ed8
ENG-Championship,2324,2024-05-04 Stoke City-Bristol City,Championship,46,Sat,2024-05-04,12:30,Stoke City,4–0,Bristol City,28243,Bet365 Stadium,Samuel Barrott,/en/matches/58aa6e55/Stoke-City-Bristol-City-May-4-2024-Championship,,58aa6e55
ENG-Championship,2324,2024-05-04 Sunderland-Sheffield Weds,Championship,46,Sat,2024-05-04,12:30,Sunderland,0–2,Sheffield Weds,41222,Stadium of Light,Gavin Ward,/en/matches/aa96931e/Sunderland-Sheffield-Wednesday-May-4-2024-Championship,,aa96931e
ENG-Championship,2324,2024-05-04 Swansea City-Millwall,Championship,46,Sat,2024-05-04,12:30,Swansea City,0–1,Millwall,17661,Swansea.com Stadium,Geoff Eltringham,/en/matches/83a6dc21/Swansea-City-Millwall-May-4-2024-Championship,,83a6dc21
ENG-Championship,2324,2024-05-04 West Brom-Preston North End,Championship,46,Sat,2024-05-04,12:30,West Brom,3–0,Preston North End,25386,The Hawthorns,Steve Martin,/en/matches/1de12798/West-Bromwich-Albion-Preston-North-End-May-4-2024-Championship,,1de12798
ENG-Championship,2324,2024-05-12 Norwich City-Leeds United,Promotion play-offs — Semi-finals,,Sun,2024-05-12,12:00,Norwich City,0–0,Leeds United,26982,Carrow Road,Joshua Smith,/en/matches/4ca40ec1/Norwich-City-Leeds-United-May-12-2024-Championship,Leg 1 of 2,4ca40ec1
ENG-Championship,2324,2024-05-12 West Brom-Southampton,Promotion play-offs — Semi-finals,,Sun,2024-05-12,14:15,West Brom,0–0,Southampton,25367,The Hawthorns,Samuel Barrott,/en/matches/882e5566/West-Bromwich-Albion-Southampton-May-12-2024-Championship,Leg 1 of 2,882e5566
ENG-Championship,2324,2024-05-16 Leeds United-Norwich City,Promotion play-offs — Semi-finals,,Thu,2024-05-16,20:00,Leeds United,4–0,Norwich City,36384,Elland Road,Jarred Gillett,/en/matches/3d1b21b1/Leeds-United-Norwich-City-May-16-2024-Championship,Leg 2 of 2; Leeds United won,3d1b21b1
ENG-Championship,2324,2024-05-17 Southampton-West Brom,Promotion play-offs — Semi-finals,,Fri,2024-05-17,20:00,Southampton,3–1,West Brom,30712,St. Mary's Stadium,Tim Robinson,/en/matches/b1047caa/Southampton-West-Bromwich-Albion-May-17-2024-Championship,Leg 2 of 2; Southampton won,b1047caa
ENG-Championship,2324,2024-05-26 Leeds United-Southampton,Promotion play-offs — Final,,Sun,2024-05-26,15:00,Leeds United,0–1,Southampton,85862,Wembley Stadium connected by EE (Neutral Site),John Brooks,/en/matches/75957831/Leeds-United-Southampton-May-26-2024-Championship,,75957831
